"video_id","title","description","published_at","thumbnails","tags","language","category_id","view_count","like_count","comment_count","duration","definition"
"N8jbFG66Hdk","Thirupagam Recipe in Tamil | Kadalai Maavu Halwa Recipe in Tamil","In this video we will see how to make Thirupagam recipe in tamil. This sweet recipe is served during festivals and during wedding ceremonies. This sweet recipe is made from kadalai maave (chickpea flour) and cashew nut powder. The addition of cashew nut powder adds a nice nutty flavor to the recipe but it can be replaced with other nuts as well. Adding a pinch of salt at the end elevates the recipe and cardamom powder is used to improve the flavoring. #thirupagam #kadalaimaavuhalwa  Friends, please do try this thirupagam recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For making Kadalai maavu Halwa: 1 cup Chickpea flour (kadalai maavu) 2 cup Milk 1.5 cup Sugar 1 cup Cashew nut powder 3/4 cup + little extra Ghee Cardamom powder","2024-08-23T05:30:08Z","https://i.ytimg.com/vi/N8jbFG66Hdk/sddefault.jpg","sweet recipe in tamil, diwali sweets, thirupagam recipe, thirupagam recipe in tamil, how to make thirupagam, madras samayal, kadalai maavu halwa, kadalai maavu halwa in tamil","en","26","224449","4069","278","304","hd"
"V2z8QeBWG14","Javvarisi Vadai Recipe in Tamil | Sabudana Vada Recipe in Tamil | ஜவ்வரிசி வடை","In this we will see how to make Javvarisi vadai recipe in Tamil. This crispy vada can be made in no time without any long batter fermentation process. The javvarisi / sago / tapioca pearls offers a nice interesting texture to the vada. This sabudana vada is a great evening snack and is very different from the common medu vadai and paruppu vadai and this vada can also add variety when served along with pongal or idli.  #javvarisivadai #sabudanavada #vadarecipe  Friends, please do try this javvarisi vadai recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients:  Makes 8-10 Javvarisi Vadai 1/2 cup Sago (Tapioca pearls) / Javvarisi 1 boiled Potato 1/4 cup roasted peanuts (crushed) 2 tbsp Onion Coriander leaves curry leaves chopped Ginger 1 green chilli 1/2 tsp Cumin seeds 1/2 tsp Chilli powder 1-2 tbsp Chickpea flour required Salt","2024-08-21T05:30:09Z","https://i.ytimg.com/vi/V2z8QeBWG14/sddefault.jpg","javvarisi vadai, javvarisi vadai in tamil, sabudana vada, javvarisi vadai recipe in tamil, instant vada recipe, how to make vadai in tamil, madras samayal","en","26","130742","2310","192","209","hd"
"_IXcfqoMQC4","Paneer Rava Dosa Recipe in Tamil | Instant Rava Paneer Dosa Recipe in Tamil | Ready in Minutes","In this video we will see how to make instant rava dosa recipe in tamil. This instant rava dosa is ready in minutes and can be enjoyed with any masala of our preference. When the paneer masala is cooked and caramelized on the iron tawa pan it is absolutely delicious. This paneer dosa can be a good addition to the breakfast routine because it can be made instantly and the batter doesn't need fermentation like the regular dosa. #instantdosa #ravadosa #paneerdosa  Friends, please do try this instant rava dosa recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 10 Rava Dosa 1 cup Rava 1/2 cup phoa (flattened rice) 2 tbsp Rice flour 1/2 cup Curd Water as required 1/2 tsp Salt 1/2 tsp Baking soda For the Paneer Masala: 2 tbsp Oil 1/4 tsp Mustard seeds 1 large Onion 1 tsp Ginger Garlic paste 1 green chilli Curry leaves 1/4 tsp Turmeric powder 1/2 tsp Garam masala 1/2 tsp Coriander powder 3/4 tsp Chilli powder 1 large Tomato 150-200g Paneer chopped Coriander leaves Salt as required Oil as required","2024-08-16T05:30:10Z","https://i.ytimg.com/vi/_IXcfqoMQC4/sddefault.jpg","instant dosa recipe, instant rava dosa, rava dosa recipe, paneer dosa recipe, paneer rava dosa, how to make instant dosa, madras samayal, breakfast recipes in tamil","en","26","172113","3570","251","310","hd"
"Csm9k5csR9U","Muttai Mittai Recipe in Tamil | Egg Sweet Recipe in Tamil","In this video we will see how to make muttai mittai recipe in tamil. This egg sweet is a very popular sweet recipe which can be made with a handful of ingredients. The original recipe for Syed Muttai mittai uses Khoya but if Khoya is not available we can stir and evaporate 1 litre of milk to make about 200g of khoya. This egg sweet has a melt in mouth soft texture and smooth finish to it and is definitely a wonderful recipe to make during the holidays. #eggsweet #muttaimittai Friends, please do try this egg sweet recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! 200g unsweetened Khoya (or 1 liter full fat milk to make khoya) 6 Eggs 1/4 cup Ghee (50g) 1/2 tsp fresh Cardamom powder 1 cup Sugar (200g) Bake at 160C / 320F for 35-40 min","2024-08-14T05:30:06Z","https://i.ytimg.com/vi/Csm9k5csR9U/sddefault.jpg","egg sweet, syed muttai mittai, muttai mittai recipe tamil, how to make muttai mittai, how to make muttai mittai at home, muttai mittai recipe in tamil, sweet recipes in tamil, madras samayal","en","26","980164","16246","706","343","hd"
"TlGWVyokZK8","ABC Powder Recipe in Tamil | ABC Malt Recipe in Tamil","In this video we will see how to make ABC malt recipe at home in tamil. ABC malt powder can be made by dehydrating apple, beetroot and carrot. We can then grind them into a fine powder and when we are making the juice, it can be sweetened by jaggery. When drying them under the sun, the more moisture removed, the longer the shelf life. #abcjuice #abcmaltrecipe Friends, please do try this ABC juice recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below, All the best and happy cooking! Ingredients: 200g Apple 200g Beetroot 200g Carrot  10 Almonds 10 Cashews 4 Cardamom Jaggery as required","2024-08-09T05:30:22Z","https://i.ytimg.com/vi/TlGWVyokZK8/sddefault.jpg","abc juice recipe in tamil, abc juice, abc malt powder in tamil, abc malt seivathu eppadi, how to make abc juice at home, madras samayal","en","26","962564","18843","1241","264","hd"
"NoQBCNnTXCY","Coconut Macaroon Recipe in Tamil","In this video we will see how to make coconut macaroons recipe at home. In this recipe we are going to whip up egg whites and sugar to make stiff peaks and then add in some dessicated coconut and then baking the macaroons. The added coconut brings some texture and additional sweetness to the recipe. These cookies are very easy to make and extremely delicious. The macaroons might seem little soft when they are fresh out of the oven but will firm up and crisp after 2-3 hours. #macaroons #coconutmacaroons  Friends, please do try this coconut macaroons recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 25 medium sized Coconut Macaroons 2 large egg whites 6 tbsp Sugar(1/3 cup / 75 g) 1/2 cup desiccated coconut Bake at 100 C / 215 F for 75 min turn off the oven and let it sit for 2-3 hrs","2024-08-07T05:30:07Z","https://i.ytimg.com/vi/NoQBCNnTXCY/sddefault.jpg","how to make coconut macaroon in tamil, coconut macaroons, coconut macaroons recipe, thengai biscuit, thengai macaroons, how to make macaroons at home, macaroon recipe in tamil, madras samayal","en","26","93181","2003","232","257","hd"
"WiYKF9Oj_B0","Stuffed Paneer Chilli Recipe in Tamil | Crispy Milagai Bajji Recipe in Tamil","In this video we will see how to make stuffed chilli recipe in tamil. In this recipe we are going to stuff some paneer and potato into a bajji milagai (banana pepper) and then coat the outer surface with bread crumbs and fry it. This method of frying creates a crispy crust which is very flavorful. We can also replace the paneer/ potato stuffing with our favorite combinations. The crispy coating of bread crumbs and mildly spicy chilli and the caramelized taste after frying is truly delicious. #chillibajji #stuffedbajji #stuffedchilli Friends, please do try this cripsy milagai bajji recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup grated paneer (125g) ½ cup mashed potato (1 medium potato) ½ Onion Coriander leaves ½ tsp Garam masala ½ tsp Cumin powder ½ tsp Chilli powder Required Salt ½ cup Maida Pinch of Salt 1/8 tsp Pepper powder Water as required 1 cup bread crumbs","2024-08-02T05:30:07Z","https://i.ytimg.com/vi/WiYKF9Oj_B0/sddefault.jpg","milagai bajji, stuffed milagai bajji, bajji recipe in tamil, stuffed milagai bajji in tamil, stuffed paneer chilli, starter recipes in tamil","en","26","124969","2569","225","269","hd"
"Q8f9mWksLJQ","Spinach Fried Rice recipe in Tamil | Spinach Pakoda Rice Recipe in Tamil | கீரை ப்ரைடு ரைஸ்","In this recipe we will see how to make spinach fried rice recipe in tamil. In this recipe we are going to make some cripsy spinach pakoda and then make a fried rice from it. The spinach pakoda can be served as an appetizer as well. This fried rice is so flavorful that people won't even realize that they are eating spinach.  #spinachfriedrice #friedricerecipe #spinachfry  Friends, please do try this spinach fried rice recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: For Spinach chips: 150g Spinach Salt 1/2 cup Chickpea flour For the masala powder: 2 tbsp Peanut 1 tsp Channa dal 1 tsp Urad dal 3 dry red chillies For the Keerai Sadam: 2 tbsp oil 1/4 tsp Mustard seeds 1/2 tsp Urad dal 1 dry red Chilli Curry leaves 5-6 Cashews 1/2-1 tsp Sesame seeds Salt as required","2024-07-31T05:30:14Z","https://i.ytimg.com/vi/Q8f9mWksLJQ/sddefault.jpg","how to make spinach rice, spinach fried rice, spinach fried rice recipe in tamil, keerai fried rice in tamil, spinach pakoda recipe in tamil, madras samayal","en","26","78278","1762","224","241","hd"
"In3G0xuX80U","White Chicken Biryani Recipe in Tamil | வெள்ளை பிரியாணி | Vellai Biryani","In this video we will see how to make white chicken biryani recipe in tamil. White biryani or Vellai biryani which uses subtle amounts of spice and makes a flavorful but mild biryani. Kongunadu Vellai Biryani is a popular cuisine adaptation from the regular biryani. This white biryani is also served during festival celebrations. #whitebiryani #vellaibiryani #biryanirecipeintamil  Friends, please do try this vellai biryani recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 2 tbsp Ghee 3 tbsp Oil 2 bay leaves,3 Cinnamon pieces,5 Cadamom,5 cloves,2 star anise 1 small piece mace,2 stone flowder,1/2 tsp Fennel seeds 2 Onion 2 tbsp Ginger Garlic green chilli paste handful Mint leaves handful Coriander leaves 3 -4 Green Chillies 1/2 tsp Garam amsala 3/4 tsp Coriander powder 3/4 tsp Pepper powder 10 cashews (paste) 1/4 cup Curd 3 cup Water 750g Chicken 2 cup Rice (400g) 1 tbsp Salt or as required juice of 1/2 Lemon","2024-07-26T05:30:05Z","https://i.ytimg.com/vi/In3G0xuX80U/sddefault.jpg","chicken biriyani, chicken biryani in tamil, white biryani, biryani recipe in tamil, vellai biryani, kongunadu vellai chicken biryani, mild biryani recipe, madras samayal","en","26","285932","4878","312","280","hd"
"gns3PYavnmA","Pineapple Rava Paniyaram Recipe in Tamil | Pineapple Upside Down Rava Cake in Paniyaram Pan","In this video we will see how to make pineapple upside down cake recipe in tamil. In this recipe we are also going to make the cake in a paniyaram pan and this provides a crispy crust to the cake surface while maintaining the soft center. The pineapple chunks are perfectly caramelized in the heat and become a lot more sweeter. #pineapplepaniyaram #upsidedowncake #pineapplecake  Friends, please do try this pineapple paniyaram cake recipe at home and share it with your friends  and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 12 large Pineapple upside Rava cake 1/2 cup Rava 1/4 cup Maida 1/3-1/2 cup Sugar (6-8 tbsp) 1 tbsp ghee or butter 2 tbsp Curd 1/4 tsp Cardamom powder pinch of Salt 1/4 tsp Baking soda 1/4 cup Milk (or as required) 1/4 tsp Ghee or butter on each Kuzhi 1/2 tsp brown sugar or Jaggery on each Kuzhi Pineapple chunks","2024-07-24T05:30:21Z","https://i.ytimg.com/vi/gns3PYavnmA/sddefault.jpg","pineapple paniyaram, pineapple upside down cake, upside down cake recipe, upside down pineapple cake recipe, cake recipes in tamil, pineapple cake recipe in tamil, rava cake recipe in tamil, eggless cake recipe in tamil, madras samayal","en","26","94884","2038","223","258","hd"
"V37sqLgKAcU","Sweet Potato Fries Recipe in Tamil","In this recipe we will see how to make sweet potato fries recipe at home. In this recipe we are going to make thin strips of sweet potato and then season it with some chilli powder and salt. A small amount of corn flour is also added to ensure that the salt and chilli powder cling on to the sweet potato. When frying the sweet potato, we have to make sure that the oil temperature is moderate, if the oil is too hot, the sweet potatoes will be burnt from the outside and if the temperature is too low, they soak up a lot of oil. #sweetpotatorecipes #sweetpotatofries #sweetpotatochips Friends, please do try this sweet potato recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 3 large sweet potato (650g approx) 4-5 tbsp Corn flour 1 tsp Chilli powder required Salt Oil for frying","2024-07-19T05:30:09Z","https://i.ytimg.com/vi/V37sqLgKAcU/sddefault.jpg","sweet potato fries in tamil, sweet potato recipe, sweet potato recipe in tamil, seeni kilangu fries, madras samayal, sakkaravalli kilangu recipe, snacks recipes in tamil","en","26","145033","2416","173","232","hd"
